epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,4019.91,0.56284,0.43596,0.85509,0.8204,0.71616,0.79202,0.6589,0.66414,0.59137,0.95791,0.0010405,0.0010405,0.0010405
183,4040.63,0.56087,0.42133,0.84974,0.80707,0.71662,0.79195,0.65982,0.66534,0.59466,0.95922,0.000991,0.000991,0.000991
184,4077.06,0.55703,0.42686,0.84767,0.81644,0.71666,0.78221,0.65279,0.66671,0.59792,0.96117,0.0009415,0.0009415,0.0009415
185,4097.79,0.5475,0.43027,0.84989,0.81425,0.71762,0.78178,0.65024,0.6657,0.60134,0.96058,0.000892,0.000892,0.000892
186,4134.29,0.55628,0.41867,0.85032,0.82694,0.71353,0.77935,0.64853,0.66479,0.60492,0.96039,0.0008425,0.0008425,0.0008425
187,4154.98,0.56503,0.43373,0.85612,0.82138,0.71276,0.78454,0.65267,0.66505,0.60104,0.96032,0.000793,0.000793,0.000793
188,4191.41,0.5542,0.42063,0.84884,0.80944,0.71246,0.78308,0.65406,0.66443,0.6054,0.96018,0.0007435,0.0007435,0.0007435
189,4212.16,0.54625,0.40737,0.84135,0.81422,0.71172,0.78385,0.65587,0.66192,0.60532,0.95652,0.000694,0.000694,0.000694
190,4248.81,0.56149,0.43562,0.85228,0.84301,0.69949,0.78624,0.65981,0.65923,0.60535,0.95484,0.0006445,0.0006445,0.0006445
191,4270.12,0.52887,0.39387,0.85286,0.8385,0.70388,0.78325,0.65547,0.66054,0.60627,0.9553,0.000595,0.000595,0.000595
192,4306.02,0.52427,0.40357,0.84597,0.84068,0.7029,0.78201,0.65474,0.66341,0.6105,0.95869,0.0005455,0.0005455,0.0005455
193,4326.68,0.52094,0.37803,0.84715,0.83831,0.70707,0.7815,0.6507,0.66268,0.60493,0.95802,0.000496,0.000496,0.000496
194,4347.31,0.51328,0.35615,0.84952,0.83622,0.70158,0.78102,0.65287,0.66427,0.60578,0.95854,0.0004465,0.0004465,0.0004465
195,4382.9,0.50985,0.36324,0.85019,0.83719,0.70636,0.78047,0.64836,0.66522,0.60906,0.95867,0.000397,0.000397,0.000397
196,4403.47,0.50518,0.36588,0.85229,0.83236,0.7096,0.78657,0.655,0.66482,0.61007,0.95655,0.0003475,0.0003475,0.0003475
197,4440.06,0.50881,0.3542,0.84919,0.83467,0.71267,0.78613,0.65713,0.66538,0.61361,0.95671,0.000298,0.000298,0.000298
198,4460.67,0.5037,0.35639,0.8502,0.83446,0.71415,0.78507,0.65585,0.66507,0.61136,0.95658,0.0002485,0.0002485,0.0002485
199,4497.25,0.50382,0.35683,0.8484,0.83498,0.712,0.78308,0.65478,0.66508,0.6112,0.95634,0.000199,0.000199,0.000199
200,4517.84,0.50346,0.36118,0.8449,0.83468,0.71047,0.78253,0.65424,0.66459,0.61206,0.95644,0.0001495,0.0001495,0.0001495
