block_id,point_count,BLOCKCE20,TRACT_ID,TRACT_ID,TRACT_ID,TRACT_ID
530330036021011,3,1011,53033003602,53033003602,53033003602,53033003602
530330033013009,3,3009,53033003301,53033003301,53033003301,53033003301
530330049022019,3,2019,53033004902,53033004902,53033004902,53033004902
530330053031009,3,1009,53033005303,53033005303,53033005303,53033005303
530330049022013,3,2013,53033004902,53033004902,53033004902,53033004902
530330013003017,3,3017,53033001300,53033001300,53033001300,53033001300
530330081022031,3,2031,53033008102,53033008102,53033008102,53033008102
530330086002012,3,2012,53033008600,53033008600,53033008600,53033008600
530330087002010,3,2010,53033008700,53033008700,53033008700,53033008700
530330081021003,3,1003,53033008102,53033008102,53033008102,53033008102
530330088001021,3,1021,53033008800,53033008800,53033008800,53033008800
530330088002011,3,2011,53033008800,53033008800,53033008800,53033008800
530330058041035,3,1035,53033005804,53033005804,53033005804,53033005804
530330070023015,3,3015,53033007002,53033007002,53033007002,53033007002
530330067022001,3,2001,53033006702,53033006702,53033006702,53033006702
530330070023010,3,3010,53033007002,53033007002,53033007002,53033007002
530330070022011,3,2011,53033007002,53033007002,53033007002,53033007002
530330069003036,3,3036,53033006900,53033006900,53033006900,53033006900
530330058014010,3,4010,53033005801,53033005801,53033005801,53033005801
530330050001046,3,1046,53033005000,53033005000,53033005000,53033005000
530330041013006,3,3006,53033004101,53033004101,53033004101,53033004101
530330052021001,3,1001,53033005202,53033005202,53033005202,53033005202
530330053062002,3,2002,53033005306,53033005306,53033005306,53033005306
530330042021026,3,1026,53033004202,53033004202,53033004202,53033004202
530330070021013,3,1013,53033007002,53033007002,53033007002,53033007002
530330067012002,3,2002,53033006701,53033006701,53033006701,53033006701
530330027001025,3,1025,53033002700,53033002700,53033002700,53033002700
530330024002021,3,2021,53033002400,53033002400,53033002400,53033002400
530330024002010,3,2010,53033002400,53033002400,53033002400,53033002400
530330026004008,3,4008,53033002600,53033002600,53033002600,53033002600
530330026004010,3,4010,53033002600,53033002600,53033002600,53033002600
530330066001006,3,1006,53033006600,53033006600,53033006600,53033006600
530330054023007,3,3007,53033005402,53033005402,53033005402,53033005402
530330048003014,3,3014,53033004800,53033004800,53033004800,53033004800
530330052013007,3,3007,53033005201,53033005201,53033005201,53033005201
530330057005002,3,5002,53033005700,53033005700,53033005700,53033005700
530330047012009,3,2009,53033004701,53033004701,53033004701,53033004701
530330072031010,3,1010,53033007203,53033007203,53033007203,53033007203
530330072031004,3,1004,53033007203,53033007203,53033007203,53033007203
530330071022000,3,2000,53033007102,53033007102,53033007102,53033007102
530330074041001,3,1001,53033007404,53033007404,53033007404,53033007404
530330071021004,3,1004,53033007102,53033007102,53033007102,53033007102
530330071021000,3,1000,53033007102,53033007102,53033007102,53033007102
530330042021025,3,1025,53033004202,53033004202,53033004202,53033004202
530330051001013,3,1013,53033005100,53033005100,53033005100,53033005100
530330033022012,3,2012,53033003302,53033003302,53033003302,53033003302
530330044012009,3,2009,53033004401,53033004401,53033004401,53033004401
530330040001007,3,1007,53033004000,53033004000,53033004000,53033004000
530330059011009,3,1009,53033005901,53033005901,53033005901,53033005901
530330048003021,3,3021,53033004800,53033004800,53033004800,53033004800
530330053041002,3,1002,53033005304,53033005304,53033005304,53033005304
530330053052005,3,2005,53033005305,53033005305,53033005305,53033005305
530330052023000,3,3000,53033005202,53033005202,53033005202,53033005202
530330058042009,3,2009,53033005804,53033005804,53033005804,53033005804
530330058042006,3,2006,53033005804,53033005804,53033005804,53033005804
530330057003014,3,3014,53033005700,53033005700,53033005700,53033005700
530330063001006,3,1006,53033006300,53033006300,53033006300,53033006300
530330063003003,3,3003,53033006300,53033006300,53033006300,53033006300
530330061002002,3,2002,53033006100,53033006100,53033006100,53033006100
530330036013002,3,3002,53033003601,53033003601,53033003601,53033003601
530330039001021,3,1021,53033003900,53033003900,53033003900,53033003900
530330057005000,3,5000,53033005700,53033005700,53033005700,53033005700
530330044021003,3,1003,53033004402,53033004402,53033004402,53033004402
530330074061009,3,1009,53033007406,53033007406,53033007406,53033007406
530330071011008,3,1008,53033007101,53033007101,53033007101,53033007101
530330071021014,3,1014,53033007102,53033007102,53033007102,53033007102
530330071021013,3,1013,53033007102,53033007102,53033007102,53033007102
530330071011006,3,1006,53033007101,53033007101,53033007101,53033007101
530330072031018,3,1018,53033007203,53033007203,53033007203,53033007203
530330051001011,3,1011,53033005100,53033005100,53033005100,53033005100
530330080032005,3,2005,53033008003,53033008003,53033008003,53033008003
530330072011005,3,1005,53033007201,53033007201,53033007201,53033007201
530330072021004,3,1004,53033007202,53033007202,53033007202,53033007202
530330072021000,3,1000,53033007202,53033007202,53033007202,53033007202
530330072011000,3,1000,53033007201,53033007201,53033007201,53033007201
530330074051008,3,1008,53033007405,53033007405,53033007405,53033007405
530330079022003,3,2003,53033007902,53033007902,53033007902,53033007902
530330074052003,3,2003,53033007405,53033007405,53033007405,53033007405
530330080033006,3,3006,53033008003,53033008003,53033008003,53033008003
530330080043002,3,3002,53033008004,53033008004,53033008004,53033008004
530330080033008,3,3008,53033008003,53033008003,53033008003,53033008003
530330072012003,3,2003,53033007201,53033007201,53033007201,53033007201
530330071011007,3,1007,53033007101,53033007101,53033007101,53033007101
530330030002016,3,2016,53033003000,53033003000,53033003000,53033003000
530330029001018,3,1018,53033002900,53033002900,53033002900,53033002900
530330027003001,3,3001,53033002700,53033002700,53033002700,53033002700
530330022004008,3,4008,53033002200,53033002200,53033002200,53033002200
530330027001002,3,1002,53033002700,53033002700,53033002700,53033002700
530330054022008,3,2008,53033005402,53033005402,53033005402,53033005402
530330053032034,3,2034,53033005303,53033005303,53033005303,53033005303
530330018003001,3,3001,53033001800,53033001800,53033001800,53033001800
530330016003005,3,3005,53033001600,53033001600,53033001600,53033001600
530330017011004,3,1004,53033001701,53033001701,53033001701,53033001701
530330086001003,3,1003,53033008600,53033008600,53033008600,53033008600
530330009002022,3,2022,53033000900,53033000900,53033000900,53033000900
530330084013006,3,3006,53033008401,53033008401,53033008401,53033008401
530330081021002,3,1002,53033008102,53033008102,53033008102,53033008102
530330072022007,3,2007,53033007202,53033007202,53033007202,53033007202
530330073021003,3,1003,53033007302,53033007302,53033007302,53033007302
530330084021005,3,1005,53033008402,53033008402,53033008402,53033008402
530330080043009,3,3009,53033008004,53033008004,53033008004,53033008004
530330032011007,3,1007,53033003201,53033003201,53033003201,53033003201
530330047011005,3,1005,53033004701,53033004701,53033004701,53033004701
530330047022002,3,2002,53033004702,53033004702,53033004702,53033004702
530330080031000,3,1000,53033008003,53033008003,53033008003,53033008003
530330038002003,3,2003,53033003800,53033003800,53033003800,53033003800
530330088003014,2,3014,53033008800,53033008800,53033008800,53033008800
530330088003012,2,3012,53033008800,53033008800,53033008800,53033008800
530330019001002,2,1002,53033001900,53033001900,53033001900,53033001900
530330019001001,2,1001,53033001900,53033001900,53033001900,53033001900
530330021001006,2,1006,53033002100,53033002100,53033002100,53033002100
530330087003018,2,3018,53033008700,53033008700,53033008700,53033008700
530330019004016,2,4016,53033001900,53033001900,53033001900,53033001900
530330019001003,2,1003,53033001900,53033001900,53033001900,53033001900
530330083002010,2,2010,53033008300,53033008300,53033008300,53033008300
530330086004001,2,4001,53033008600,53033008600,53033008600,53033008600
530330080043015,2,3015,53033008004,53033008004,53033008004,53033008004
530330080043014,2,3014,53033008004,53033008004,53033008004,53033008004
530330080022005,2,2005,53033008002,53033008002,53033008002,53033008002
530330080022004,2,2004,53033008002,53033008002,53033008002,53033008002
530330080031001,2,1001,53033008003,53033008003,53033008003,53033008003
530330073021008,2,1008,53033007302,53033007302,53033007302,53033007302
530330075031004,2,1004,53033007503,53033007503,53033007503,53033007503
530330044022010,2,2010,53033004402,53033004402,53033004402,53033004402
530330072023012,2,3012,53033007202,53033007202,53033007202,53033007202
530330084021006,2,1006,53033008402,53033008402,53033008402,53033008402
530330054011003,2,1003,53033005401,53033005401,53033005401,53033005401
530330053031010,2,1010,53033005303,53033005303,53033005303,53033005303
530330049021022,2,1022,53033004902,53033004902,53033004902,53033004902
530330054011004,2,1004,53033005401,53033005401,53033005401,53033005401
530330058014028,2,4028,53033005801,53033005801,53033005801,53033005801
530330059013000,2,3000,53033005901,53033005901,53033005901,53033005901
530330033011008,2,1008,53033003301,53033003301,53033003301,53033003301
530330033021011,2,1011,53033003302,53033003302,53033003302,53033003302
530330036013005,2,3005,53033003601,53033003601,53033003601,53033003601
530330033021022,2,1022,53033003302,53033003302,53033003302,53033003302
530330054012012,2,2012,53033005401,53033005401,53033005401,53033005401
530330058041003,2,1003,53033005804,53033005804,53033005804,53033005804
530330059012010,2,2010,53033005901,53033005901,53033005901,53033005901
530330060004021,2,4021,53033006000,53033006000,53033006000,53033006000
530330024002023,2,2023,53033002400,53033002400,53033002400,53033002400
530330058014040,2,4040,53033005801,53033005801,53033005801,53033005801
530330059021002,2,1002,53033005902,53033005902,53033005902,53033005902
530330054013013,2,3013,53033005401,53033005401,53033005401,53033005401
530330049022017,2,2017,53033004902,53033004902,53033004902,53033004902
530330047023000,2,3000,53033004702,53033004702,53033004702,53033004702
530330047031008,2,1008,53033004703,53033004703,53033004703,53033004703
530330034003010,2,3010,53033003400,53033003400,53033003400,53033003400
530330044022005,2,2005,53033004402,53033004402,53033004402,53033004402
530330032013003,2,3003,53033003201,53033003201,53033003201,53033003201
530330034003008,2,3008,53033003400,53033003400,53033003400,53033003400
530330044011013,2,1013,53033004401,53033004401,53033004401,53033004401
530330047012011,2,2011,53033004701,53033004701,53033004701,53033004701
530330047032004,2,2004,53033004703,53033004703,53033004703,53033004703
530330047032005,2,2005,53033004703,53033004703,53033004703,53033004703
530330047021010,2,1010,53033004702,53033004702,53033004702,53033004702
530330045001009,2,1009,53033004500,53033004500,53033004500,53033004500
530330080032001,2,2001,53033008003,53033008003,53033008003,53033008003
530330079011006,2,1006,53033007901,53033007901,53033007901,53033007901
530330083002000,2,2000,53033008300,53033008300,53033008300,53033008300
530330047012003,2,2003,53033004701,53033004701,53033004701,53033004701
530330072023003,2,3003,53033007202,53033007202,53033007202,53033007202
530330075022008,2,2008,53033007502,53033007502,53033007502,53033007502
530330072023014,2,3014,53033007202,53033007202,53033007202,53033007202
530330079011005,2,1005,53033007901,53033007901,53033007901,53033007901
530330072011002,2,1002,53033007201,53033007201,53033007201,53033007201
530330075021001,2,1001,53033007502,53033007502,53033007502,53033007502
530330054023009,2,3009,53033005402,53033005402,53033005402,53033005402
530330052011018,2,1018,53033005201,53033005201,53033005201,53033005201
530330053031000,2,1000,53033005303,53033005303,53033005303,53033005303
530330059011006,2,1006,53033005901,53033005901,53033005901,53033005901
530330054023013,2,3013,53033005402,53033005402,53033005402,53033005402
530330052022013,2,2013,53033005202,53033005202,53033005202,53033005202
530330054012006,2,2006,53033005401,53033005401,53033005401,53033005401
530330060003004,2,3004,53033006000,53033006000,53033006000,53033006000
530330061004005,2,4005,53033006100,53033006100,53033006100,53033006100
530330062001001,2,1001,53033006200,53033006200,53033006200,53033006200
530330061003005,2,3005,53033006100,53033006100,53033006100,53033006100
530330036021008,2,1008,53033003602,53033003602,53033003602,53033003602
530330030004019,2,4019,53033003000,53033003000,53033003000,53033003000
530330030003016,2,3016,53033003000,53033003000,53033003000,53033003000
530330033011000,2,1000,53033003301,53033003301,53033003301,53033003301
530330036023009,2,3009,53033003602,53033003602,53033003602,53033003602
530330048003042,2,3042,53033004800,53033004800,53033004800,53033004800
530330030003014,2,3014,53033003000,53033003000,53033003000,53033003000
530330036022000,2,2000,53033003602,53033003602,53033003602,53033003602
530330026002019,2,2019,53033002600,53033002600,53033002600,53033002600
530330066002003,2,2003,53033006600,53033006600,53033006600,53033006600
530330047033035,2,3035,53033004703,53033004703,53033004703,53033004703
530330058013002,2,3002,53033005801,53033005801,53033005801,53033005801
530330052011012,2,1012,53033005201,53033005201,53033005201,53033005201
530330057003011,2,3011,53033005700,53033005700,53033005700,53033005700
530330066002005,2,2005,53033006600,53033006600,53033006600,53033006600
530330036013001,2,3001,53033003601,53033003601,53033003601,53033003601
530330061003003,2,3003,53033006100,53033006100,53033006100,53033006100
530330061005002,2,5002,53033006100,53033006100,53033006100,53033006100
530330059011011,2,1011,53033005901,53033005901,53033005901,53033005901
530330049021018,2,1018,53033004902,53033004902,53033004902,53033004902
530330057004008,2,4008,53033005700,53033005700,53033005700,53033005700
530330058012001,2,2001,53033005801,53033005801,53033005801,53033005801
530330058014034,2,4034,53033005801,53033005801,53033005801,53033005801
530330077004006,2,4006,53033007700,53033007700,53033007700,53033007700
530330073033004,2,3004,53033007303,53033007303,53033007303,53033007303
530330072023004,2,3004,53033007202,53033007202,53033007202,53033007202
530330079011000,2,1000,53033007901,53033007901,53033007901,53033007901
530330072012006,2,2006,53033007201,53033007201,53033007201,53033007201
530330024001009,2,1009,53033002400,53033002400,53033002400,53033002400
530330030002015,2,2015,53033003000,53033003000,53033003000,53033003000
530330029001017,2,1017,53033002900,53033002900,53033002900,53033002900
530330028001003,2,1003,53033002800,53033002800,53033002800,53033002800
530330053061003,2,1003,53033005306,53033005306,53033005306,53033005306
530330047032022,2,2022,53033004703,53033004703,53033004703,53033004703
530330029001000,2,1000,53033002900,53033002900,53033002900,53033002900
530330043021006,2,1006,53033004302,53033004302,53033004302,53033004302
530330042012013,2,2013,53033004201,53033004201,53033004201,53033004201
530330052012006,2,2006,53033005201,53033005201,53033005201,53033005201
530330029001021,2,1021,53033002900,53033002900,53033002900,53033002900
530330024001016,2,1016,53033002400,53033002400,53033002400,53033002400
530330031001017,2,1017,53033003100,53033003100,53033003100,53033003100
530330027003010,2,3010,53033002700,53033002700,53033002700,53033002700
530330066001007,2,1007,53033006600,53033006600,53033006600,53033006600
530330066001015,2,1015,53033006600,53033006600,53033006600,53033006600
530330062003001,2,3001,53033006200,53033006200,53033006200,53033006200
530330052022012,2,2012,53033005202,53033005202,53033005202,53033005202
530330048003033,2,3033,53033004800,53033004800,53033004800,53033004800
530330063003008,2,3008,53033006300,53033006300,53033006300,53033006300
530330067013003,2,3003,53033006701,53033006701,53033006701,53033006701
530330067031025,2,1025,53033006703,53033006703,53033006703,53033006703
530330053051006,2,1006,53033005305,53033005305,53033005305,53033005305
530330053051007,2,1007,53033005305,53033005305,53033005305,53033005305
530330058013014,2,3014,53033005801,53033005801,53033005801,53033005801
530330052022016,2,2016,53033005202,53033005202,53033005202,53033005202
530330044013002,2,3002,53033004401,53033004401,53033004401,53033004401
530330047033002,2,3002,53033004703,53033004703,53033004703,53033004703
530330047033008,2,3008,53033004703,53033004703,53033004703,53033004703
530330044013004,2,3004,53033004401,53033004401,53033004401,53033004401
530330076003012,2,3012,53033007600,53033007600,53033007600,53033007600
530330076002008,2,2008,53033007600,53033007600,53033007600,53033007600
530330072032018,2,2018,53033007203,53033007203,53033007203,53033007203
530330072032012,2,2012,53033007203,53033007203,53033007203,53033007203
530330073011004,2,1004,53033007301,53033007301,53033007301,53033007301
530330074061000,2,1000,53033007406,53033007406,53033007406,53033007406
530330047033021,2,3021,53033004703,53033004703,53033004703,53033004703
530330050001041,2,1041,53033005000,53033005000,53033005000,53033005000
530330052012011,2,2011,53033005201,53033005201,53033005201,53033005201
530330041013005,2,3005,53033004101,53033004101,53033004101,53033004101
530330049013008,2,3008,53033004901,53033004901,53033004901,53033004901
530330041013008,2,3008,53033004101,53033004101,53033004101,53033004101
530330053052002,2,2002,53033005305,53033005305,53033005305,53033005305
530330048003004,2,3004,53033004800,53033004800,53033004800,53033004800
530330050003019,2,3019,53033005000,53033005000,53033005000,53033005000
530330050003014,2,3014,53033005000,53033005000,53033005000,53033005000
530330049012004,2,2004,53033004901,53033004901,53033004901,53033004901
530330051001023,2,1023,53033005100,53033005100,53033005100,53033005100
530330070021006,2,1006,53033007002,53033007002,53033007002,53033007002
530330067012000,2,2000,53033006701,53033006701,53033006701,53033006701
530330030003004,2,3004,53033003000,53033003000,53033003000,53033003000
530330028001013,2,1013,53033002800,53033002800,53033002800,53033002800
530330031003003,2,3003,53033003100,53033003100,53033003100,53033003100
530330030003005,2,3005,53033003000,53033003000,53033003000,53033003000
530330028002001,2,2001,53033002800,53033002800,53033002800,53033002800
530330030004009,2,4009,53033003000,53033003000,53033003000,53033003000
530330047032023,2,2023,53033004703,53033004703,53033004703,53033004703
530330047033018,2,3018,53033004703,53033004703,53033004703,53033004703
530330047033016,2,3016,53033004703,53033004703,53033004703,53033004703
530330047032026,2,2026,53033004703,53033004703,53033004703,53033004703
530330077001004,2,1004,53033007700,53033007700,53033007700,53033007700
530330071011000,2,1000,53033007101,53033007101,53033007101,53033007101
530330074042000,2,2000,53033007404,53033007404,53033007404,53033007404
530330075011004,2,1004,53033007501,53033007501,53033007501,53033007501
530330075013009,2,3009,53033007501,53033007501,53033007501,53033007501
530330074041003,2,1003,53033007404,53033007404,53033007404,53033007404
530330071012006,2,2006,53033007101,53033007101,53033007101,53033007101
530330075013000,2,3000,53033007501,53033007501,53033007501,53033007501
530330047011001,2,1001,53033004701,53033004701,53033004701,53033004701
530330047021001,2,1001,53033004702,53033004702,53033004702,53033004702
530330035003002,2,3002,53033003500,53033003500,53033003500,53033003500
530330058014004,2,4004,53033005801,53033005801,53033005801,53033005801
530330047033022,2,3022,53033004703,53033004703,53033004703,53033004703
530330035002024,2,2024,53033003500,53033003500,53033003500,53033003500
530330033012002,2,2002,53033003301,53033003301,53033003301,53033003301
530330032022008,2,2008,53033003202,53033003202,53033003202,53033003202
530330033012007,2,2007,53033003301,53033003301,53033003301,53033003301
530330070012001,2,2001,53033007001,53033007001,53033007001,53033007001
530330042022006,2,2006,53033004202,53033004202,53033004202,53033004202
530330032023010,2,3010,53033003202,53033003202,53033003202,53033003202
530330044012007,2,2007,53033004401,53033004401,53033004401,53033004401
530330033011013,2,1013,53033003301,53033003301,53033003301,53033003301
530330033023009,2,3009,53033003302,53033003302,53033003302,53033003302
530330067023012,2,3012,53033006702,53033006702,53033006702,53033006702
530330065003009,2,3009,53033006500,53033006500,53033006500,53033006500
530330065002007,2,2007,53033006500,53033006500,53033006500,53033006500
530330064003018,2,3018,53033006400,53033006400,53033006400,53033006400
530330066001024,2,1024,53033006600,53033006600,53033006600,53033006600
530330073031002,2,1002,53033007303,53033007303,53033007303,53033007303
530330041013000,2,3000,53033004101,53033004101,53033004101,53033004101
530330057005015,2,5015,53033005700,53033005700,53033005700,53033005700
530330063002018,2,2018,53033006300,53033006300,53033006300,53033006300
530330017011000,2,1000,53033001701,53033001701,53033001701,53033001701
530330021003010,2,3010,53033002100,53033002100,53033002100,53033002100
530330080021004,2,1004,53033008002,53033008002,53033008002,53033008002
530330081011002,2,1002,53033008101,53033008101,53033008101,53033008101
530330021001019,2,1019,53033002100,53033002100,53033002100,53033002100
530330017011003,2,1003,53033001701,53033001701,53033001701,53033001701
530330022003015,2,3015,53033002200,53033002200,53033002200,53033002200
530330047013000,2,3000,53033004701,53033004701,53033004701,53033004701
530330048004000,2,4000,53033004800,53033004800,53033004800,53033004800
530330046003000,2,3000,53033004600,53033004600,53033004600,53033004600
530330045002014,2,2014,53033004500,53033004500,53033004500,53033004500
530330043021000,2,1000,53033004302,53033004302,53033004302,53033004302
530330079023007,2,3007,53033007902,53033007902,53033007902,53033007902
530330086002011,2,2011,53033008600,53033008600,53033008600,53033008600
530330043012012,2,2012,53033004301,53033004301,53033004301,53033004301
530330042013021,2,3021,53033004201,53033004201,53033004201,53033004201
530330047012004,2,2004,53033004701,53033004701,53033004701,53033004701
530330088003009,2,3009,53033008800,53033008800,53033008800,53033008800
530330081022030,2,2030,53033008102,53033008102,53033008102,53033008102
530330085002015,2,2015,53033008500,53033008500,53033008500,53033008500
530330059013010,2,3010,53033005901,53033005901,53033005901,53033005901
530330049022011,2,2011,53033004902,53033004902,53033004902,53033004902
530330088002006,2,2006,53033008800,53033008800,53033008800,53033008800
530330078001016,2,1016,53033007800,53033007800,53033007800,53033007800
530330085002003,2,2003,53033008500,53033008500,53033008500,53033008500
530330081013003,2,3003,53033008101,53033008101,53033008101,53033008101
530330087001020,2,1020,53033008700,53033008700,53033008700,53033008700
530330087001023,2,1023,53033008700,53033008700,53033008700,53033008700
530330081012003,2,2003,53033008101,53033008101,53033008101,53033008101
530330017024017,2,4017,53033001702,53033001702,53033001702,53033001702
530330087001016,2,1016,53033008700,53033008700,53033008700,53033008700
530330085001003,2,1003,53033008500,53033008500,53033008500,53033008500
530330085002001,2,2001,53033008500,53033008500,53033008500,53033008500
530330089001001,1,1001,53033008900,53033008900,53033008900,53033008900
530330018003005,1,3005,53033001800,53033001800,53033001800,53033001800
530330018003006,1,3006,53033001800,53033001800,53033001800,53033001800
530330016003002,1,3002,53033001600,53033001600,53033001600,53033001600
530330081011008,1,1008,53033008101,53033008101,53033008101,53033008101
530330081021007,1,1007,53033008102,53033008102,53033008102,53033008102
530330081011005,1,1005,53033008101,53033008101,53033008101,53033008101
530330075031007,1,1007,53033007503,53033007503,53033007503,53033007503
530330078003020,1,3020,53033007800,53033007800,53033007800,53033007800
530330081013014,1,3014,53033008101,53033008101,53033008101,53033008101
530330081021022,1,1022,53033008102,53033008102,53033008102,53033008102
530330085001009,1,1009,53033008500,53033008500,53033008500,53033008500
530330085001021,1,1021,53033008500,53033008500,53033008500,53033008500
530330086004000,1,4000,53033008600,53033008600,53033008600,53033008600
530330081013015,1,3015,53033008101,53033008101,53033008101,53033008101
530330053032018,1,2018,53033005303,53033005303,53033005303,53033005303
530330086002014,1,2014,53033008600,53033008600,53033008600,53033008600
530330047022003,1,2003,53033004702,53033004702,53033004702,53033004702
530330042023025,1,3025,53033004202,53033004202,53033004202,53033004202
530330042023023,1,3023,53033004202,53033004202,53033004202,53033004202
530330047013001,1,3001,53033004701,53033004701,53033004701,53033004701
530330016003013,1,3013,53033001600,53033001600,53033001600,53033001600
530330020003012,1,3012,53033002000,53033002000,53033002000,53033002000
530330020001011,1,1011,53033002000,53033002000,53033002000,53033002000
530330016003015,1,3015,53033001600,53033001600,53033001600,53033001600
530330016003017,1,3017,53033001600,53033001600,53033001600,53033001600
530330017022015,1,2015,53033001702,53033001702,53033001702,53033001702
530330018002011,1,2011,53033001800,53033001800,53033001800,53033001800
530330083002012,1,2012,53033008300,53033008300,53033008300,53033008300
530330075031011,1,1011,53033007503,53033007503,53033007503,53033007503
530330082003007,1,3007,53033008200,53033008200,53033008200,53033008200
530330067021006,1,1006,53033006702,53033006702,53033006702,53033006702
530330070023000,1,3000,53033007002,53033007002,53033007002,53033007002
530330067021008,1,1008,53033006702,53033006702,53033006702,53033006702
530330070011015,1,1015,53033007001,53033007001,53033007001,53033007001
530330070013000,1,3000,53033007001,53033007001,53033007001,53033007001
530330067022002,1,2002,53033006702,53033006702,53033006702,53033006702
530330065002006,1,2006,53033006500,53033006500,53033006500,53033006500
530330033013014,1,3014,53033003301,53033003301,53033003301,53033003301
530330032021020,1,1020,53033003202,53033003202,53033003202,53033003202
530330044012010,1,2010,53033004401,53033004401,53033004401,53033004401
530330033022011,1,2011,53033003302,53033003302,53033003302,53033003302
530330044012018,1,2018,53033004401,53033004401,53033004401,53033004401
530330044012020,1,2020,53033004401,53033004401,53033004401,53033004401
530330047011000,1,1000,53033004701,53033004701,53033004701,53033004701
530330047021003,1,1003,53033004702,53033004702,53033004702,53033004702
530330050001040,1,1040,53033005000,53033005000,53033005000,53033005000
530330072031002,1,1002,53033007203,53033007203,53033007203,53033007203
530330071021001,1,1001,53033007102,53033007102,53033007102,53033007102
530330073013004,1,3004,53033007301,53033007301,53033007301,53033007301
530330076001012,1,1012,53033007600,53033007600,53033007600,53033007600
530330077002010,1,2010,53033007700,53033007700,53033007700,53033007700
530330071011002,1,1002,53033007101,53033007101,53033007101,53033007101
530330076002002,1,2002,53033007600,53033007600,53033007600,53033007600
530330075011003,1,1003,53033007501,53033007501,53033007501,53033007501
530330071011004,1,1004,53033007101,53033007101,53033007101,53033007101
530330052013000,1,3000,53033005201,53033005201,53033005201,53033005201
530330053062001,1,2001,53033005306,53033005306,53033005306,53033005306
530330052013006,1,3006,53033005201,53033005201,53033005201,53033005201
530330027002025,1,2025,53033002700,53033002700,53033002700,53033002700
530330036022001,1,2001,53033003602,53033003602,53033003602,53033003602
530330026004014,1,4014,53033002600,53033002600,53033002600,53033002600
530330070021001,1,1001,53033007002,53033007002,53033007002,53033007002
530330070022000,1,2000,53033007002,53033007002,53033007002,53033007002
530330058041038,1,1038,53033005804,53033005804,53033005804,53033005804
530330058041030,1,1030,53033005804,53033005804,53033005804,53033005804
530330064003004,1,3004,53033006400,53033006400,53033006400,53033006400
530330067023001,1,3001,53033006702,53033006702,53033006702,53033006702
530330052012017,1,2017,53033005201,53033005201,53033005201,53033005201
530330052021003,1,1003,53033005202,53033005202,53033005202,53033005202
530330047033030,1,3030,53033004703,53033004703,53033004703,53033004703
530330050003000,1,3000,53033005000,53033005000,53033005000,53033005000
530330050001045,1,1045,53033005000,53033005000,53033005000,53033005000
530330053051009,1,1009,53033005305,53033005305,53033005305,53033005305
530330048002000,1,2000,53033004800,53033004800,53033004800,53033004800
530330049011023,1,1023,53033004901,53033004901,53033004901,53033004901
530330047032030,1,2030,53033004703,53033004703,53033004703,53033004703
530330051001024,1,1024,53033005100,53033005100,53033005100,53033005100
530330053073002,1,3002,53033005307,53033005307,53033005307,53033005307
530330043022004,1,2004,53033004302,53033004302,53033004302,53033004302
530330025002013,1,2013,53033002500,53033002500,53033002500,53033002500
530330077004001,1,4001,53033007700,53033007700,53033007700,53033007700
530330073033002,1,3002,53033007303,53033007303,53033007303,53033007303
530330075011008,1,1008,53033007501,53033007501,53033007501,53033007501
530330071011005,1,1005,53033007101,53033007101,53033007101,53033007101
530330073012003,1,2003,53033007301,53033007301,53033007301,53033007301
530330075011005,1,1005,53033007501,53033007501,53033007501,53033007501
530330072031020,1,1020,53033007203,53033007203,53033007203,53033007203
530330021003013,1,3013,53033002100,53033002100,53033002100,53033002100
530330043021002,1,1002,53033004302,53033004302,53033004302,53033004302
530330044023002,1,3002,53033004402,53033004402,53033004402,53033004402
530330047032008,1,2008,53033004703,53033004703,53033004703,53033004703
530330032011026,1,1026,53033003201,53033003201,53033003201,53033003201
530330053051008,1,1008,53033005305,53033005305,53033005305,53033005305
530330041011015,1,1015,53033004101,53033004101,53033004101,53033004101
530330054022005,1,2005,53033005402,53033005402,53033005402,53033005402
530330052022015,1,2015,53033005202,53033005202,53033005202,53033005202
530330058042015,1,2015,53033005804,53033005804,53033005804,53033005804
530330066001008,1,1008,53033006600,53033006600,53033006600,53033006600
530330063004002,1,4002,53033006300,53033006300,53033006300,53033006300
530330063003015,1,3015,53033006300,53033006300,53033006300,53033006300
530330063004003,1,4003,53033006300,53033006300,53033006300,53033006300
530330068002003,1,2003,53033006800,53033006800,53033006800,53033006800
530330063004006,1,4006,53033006300,53033006300,53033006300,53033006300
530330068002017,1,2017,53033006800,53033006800,53033006800,53033006800
530330068002012,1,2012,53033006800,53033006800,53033006800,53033006800
530330070011000,1,1000,53033007001,53033007001,53033007001,53033007001
530330065001015,1,1015,53033006500,53033006500,53033006500,53033006500
530330027004012,1,4012,53033002700,53033002700,53033002700,53033002700
530330047033011,1,3011,53033004703,53033004703,53033004703,53033004703
530330043021008,1,1008,53033004302,53033004302,53033004302,53033004302
530330043011006,1,1006,53033004301,53033004301,53033004301,53033004301
530330047032015,1,2015,53033004703,53033004703,53033004703,53033004703
530330050001003,1,1003,53033005000,53033005000,53033005000,53033005000
530330053061002,1,1002,53033005306,53033005306,53033005306,53033005306
530330047032021,1,2021,53033004703,53033004703,53033004703,53033004703
530330049011012,1,1012,53033004901,53033004901,53033004901,53033004901
530330050001002,1,1002,53033005000,53033005000,53033005000,53033005000
530330029001003,1,1003,53033002900,53033002900,53033002900,53033002900
