epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,454.229,0.80694,0.81886,1.54308,0.74723,0.6025,0.6612,0.56279,0.66746,0.66267,1.65286,0.009307,0.009307,0.009307
16,482.991,0.79554,0.81015,1.54696,0.75724,0.62779,0.68576,0.58913,0.64929,0.64359,1.66119,0.0092575,0.0092575,0.0092575
17,511.654,0.80267,0.81446,1.53126,0.77391,0.6148,0.67259,0.5678,0.66539,0.64154,1.68085,0.009208,0.009208,0.009208
18,540.247,0.78584,0.7866,1.53012,0.76439,0.60934,0.66579,0.56443,0.65517,0.64815,1.64799,0.0091585,0.0091585,0.0091585
19,568.856,0.79009,0.80054,1.53499,0.77061,0.57598,0.644,0.54852,0.6562,0.64497,1.66779,0.009109,0.009109,0.009109
20,597.472,0.78117,0.78004,1.53196,0.76443,0.61531,0.69226,0.58299,0.65001,0.62696,1.64915,0.0090595,0.0090595,0.0090595
21,626.17,0.76995,0.76857,1.52148,0.73331,0.62152,0.67564,0.57085,0.65034,0.64126,1.65443,0.00901,0.00901,0.00901
22,654.778,0.76384,0.76158,1.51777,0.71811,0.66796,0.68696,0.58598,0.63578,0.61179,1.65292,0.0089605,0.0089605,0.0089605
23,683.344,0.75793,0.75066,1.5128,0.76024,0.61753,0.6899,0.58752,0.64478,0.62553,1.64813,0.008911,0.008911,0.008911
24,711.947,0.75926,0.75785,1.51904,0.72472,0.66272,0.69109,0.59175,0.63935,0.63214,1.64902,0.0088615,0.0088615,0.0088615
25,740.542,0.75233,0.74907,1.50915,0.69122,0.65992,0.68402,0.58861,0.63217,0.62482,1.62663,0.008812,0.008812,0.008812
26,769.185,0.74829,0.74492,1.50834,0.73181,0.62856,0.70182,0.60052,0.634,0.63519,1.62694,0.0087625,0.0087625,0.0087625
27,797.786,0.75256,0.73991,1.50855,0.80373,0.64918,0.69747,0.59965,0.62597,0.60966,1.6298,0.008713,0.008713,0.008713
28,826.347,0.74599,0.73044,1.49745,0.73626,0.60931,0.67003,0.57792,0.62852,0.61873,1.63327,0.0086635,0.0086635,0.0086635
29,854.899,0.74656,0.73595,1.52583,0.75559,0.66001,0.68687,0.59085,0.62448,0.61844,1.6416,0.008614,0.008614,0.008614
30,883.462,0.72827,0.71899,1.48742,0.75312,0.64766,0.71453,0.61078,0.62923,0.60961,1.63413,0.0085645,0.0085645,0.0085645
31,912.111,0.72993,0.71556,1.49274,0.74858,0.60025,0.6837,0.5944,0.61305,0.61453,1.66636,0.008515,0.008515,0.008515
32,940.635,0.73537,0.72302,1.50689,0.77996,0.63562,0.69883,0.60411,0.60214,0.59819,1.62156,0.0084655,0.0084655,0.0084655
33,969.149,0.72814,0.71095,1.49598,0.797,0.61626,0.70074,0.60122,0.62871,0.60687,1.63754,0.008416,0.008416,0.008416
34,997.749,0.72706,0.71113,1.51189,0.77102,0.64554,0.70322,0.60952,0.61077,0.58807,1.62128,0.0083665,0.0083665,0.0083665
35,1026.34,0.72204,0.70253,1.50108,0.79794,0.65046,0.70877,0.61397,0.59123,0.58527,1.63054,0.008317,0.008317,0.008317
36,1054.95,0.72021,0.70478,1.49222,0.7597,0.64153,0.70572,0.60785,0.61063,0.59891,1.62201,0.0082675,0.0082675,0.0082675
37,1083.49,0.71744,0.69847,1.4874,0.79583,0.63167,0.70913,0.61469,0.60587,0.58299,1.60873,0.008218,0.008218,0.008218
38,1112.03,0.7133,0.69619,1.48951,0.77516,0.65188,0.70794,0.60825,0.60156,0.5734,1.6197,0.0081685,0.0081685,0.0081685
39,1140.53,0.70795,0.68793,1.47972,0.76987,0.65494,0.70617,0.61066,0.61237,0.59714,1.62732,0.008119,0.008119,0.008119
40,1169.2,0.70573,0.68871,1.4864,0.73094,0.68194,0.70516,0.60999,0.60329,0.58249,1.61604,0.0080695,0.0080695,0.0080695
41,1197.87,0.70471,0.68399,1.47724,0.75514,0.67498,0.7005,0.60627,0.5962,0.57779,1.60643,0.00802,0.00802,0.00802
42,1226.46,0.69922,0.67637,1.47541,0.79246,0.66421,0.69922,0.6069,0.60872,0.57971,1.61353,0.0079705,0.0079705,0.0079705
43,1255.02,0.6886,0.67041,1.462,0.76916,0.68144,0.69485,0.60339,0.60938,0.59067,1.61867,0.007921,0.007921,0.007921
44,1283.56,0.69341,0.6617,1.47618,0.76968,0.64336,0.69171,0.59585,0.60505,0.58673,1.65746,0.0078715,0.0078715,0.0078715
45,1312.1,0.69905,0.672,1.47221,0.76253,0.64013,0.68997,0.59869,0.59131,0.58745,1.61345,0.007822,0.007822,0.007822
46,1340.72,0.69203,0.66964,1.47473,0.74539,0.66934,0.69271,0.60467,0.59441,0.59017,1.58186,0.0077725,0.0077725,0.0077725
47,1369.25,0.69229,0.66704,1.47801,0.74809,0.67895,0.71376,0.62021,0.59587,0.58664,1.60232,0.007723,0.007723,0.007723
48,1397.83,0.69614,0.66526,1.47453,0.7706,0.65281,0.69871,0.60292,0.59534,0.57003,1.61917,0.0076735,0.0076735,0.0076735
49,1426.38,0.68644,0.65598,1.47153,0.74944,0.67718,0.70582,0.61217,0.58919,0.57776,1.60421,0.007624,0.007624,0.007624
50,1454.94,0.68833,0.65464,1.46656,0.78901,0.63269,0.70339,0.61278,0.58427,0.57928,1.60685,0.0075745,0.0075745,0.0075745
51,1483.6,0.68468,0.6526,1.46904,0.78439,0.65161,0.69633,0.60624,0.59126,0.57631,1.60535,0.007525,0.007525,0.007525
52,1512.14,0.68137,0.65095,1.46904,0.78596,0.64386,0.70264,0.61603,0.57956,0.5744,1.6089,0.0074755,0.0074755,0.0074755
53,1540.72,0.67165,0.64004,1.46204,0.75979,0.69015,0.70439,0.61369,0.58025,0.57706,1.60919,0.007426,0.007426,0.007426
54,1569.26,0.67162,0.63826,1.45849,0.79485,0.64406,0.70381,0.61541,0.57665,0.57771,1.59655,0.0073765,0.0073765,0.0073765
55,1597.89,0.66739,0.63265,1.4645,0.75244,0.67656,0.70171,0.61123,0.58132,0.57308,1.60033,0.007327,0.007327,0.007327
56,1626.67,0.66965,0.63438,1.4714,0.7661,0.65285,0.6954,0.60785,0.57496,0.58181,1.60172,0.0072775,0.0072775,0.0072775
57,1655.24,0.67099,0.63242,1.45013,0.73858,0.66353,0.70157,0.60952,0.57918,0.58082,1.6028,0.007228,0.007228,0.007228
58,1683.79,0.66717,0.63089,1.45247,0.76866,0.64716,0.70771,0.6192,0.57243,0.56957,1.58988,0.0071785,0.0071785,0.0071785
59,1712.39,0.66458,0.6337,1.46146,0.78533,0.62951,0.7005,0.61115,0.57402,0.57595,1.60046,0.007129,0.007129,0.007129
60,1741.02,0.66767,0.62511,1.45307,0.78033,0.65186,0.69363,0.60461,0.57298,0.57625,1.59978,0.0070795,0.0070795,0.0070795
61,1769.71,0.65719,0.62276,1.45733,0.7546,0.67468,0.70231,0.61189,0.56893,0.56793,1.60571,0.00703,0.00703,0.00703
62,1798.28,0.66222,0.62649,1.45909,0.76876,0.6669,0.69962,0.61017,0.57301,0.58312,1.60509,0.0069805,0.0069805,0.0069805
63,1826.83,0.65562,0.61618,1.44892,0.77342,0.63344,0.69844,0.61039,0.57217,0.57646,1.59012,0.006931,0.006931,0.006931
64,1855.36,0.65839,0.6148,1.44766,0.75236,0.66754,0.70184,0.61337,0.56679,0.56707,1.599,0.0068815,0.0068815,0.0068815
65,1883.92,0.65114,0.61413,1.45343,0.75593,0.64894,0.70465,0.61826,0.56491,0.56584,1.60074,0.006832,0.006832,0.006832
66,1912.54,0.66084,0.61296,1.44385,0.75277,0.68938,0.70249,0.61606,0.57357,0.56463,1.60865,0.0067825,0.0067825,0.0067825
67,1941.08,0.65066,0.61216,1.44663,0.76567,0.64737,0.69694,0.60896,0.57439,0.56954,1.59429,0.006733,0.006733,0.006733
68,1969.6,0.65129,0.60736,1.45087,0.73986,0.67012,0.71135,0.62667,0.5652,0.56442,1.58966,0.0066835,0.0066835,0.0066835
69,1998.17,0.64268,0.60265,1.45055,0.74217,0.66349,0.70222,0.61343,0.57023,0.5699,1.596,0.006634,0.006634,0.006634
70,2026.72,0.64558,0.59632,1.45033,0.74726,0.63122,0.68463,0.60454,0.57041,0.57299,1.61088,0.0065845,0.0065845,0.0065845
71,2055.32,0.64501,0.60217,1.43993,0.79027,0.64379,0.69128,0.60625,0.5634,0.56709,1.60348,0.006535,0.006535,0.006535
72,2083.81,0.63828,0.59204,1.44125,0.79071,0.65426,0.70303,0.61712,0.56182,0.55417,1.59952,0.0064855,0.0064855,0.0064855
73,2112.33,0.63642,0.5923,1.4386,0.78135,0.63304,0.68579,0.6025,0.57008,0.56391,1.6058,0.006436,0.006436,0.006436
74,2140.91,0.64082,0.59465,1.44306,0.73736,0.65452,0.69233,0.60954,0.56345,0.57178,1.60302,0.0063865,0.0063865,0.0063865
75,2169.44,0.63513,0.58926,1.43995,0.78564,0.63295,0.70143,0.62141,0.55828,0.56897,1.61279,0.006337,0.006337,0.006337
76,2198.01,0.63816,0.59241,1.43361,0.76085,0.67723,0.70145,0.61475,0.56595,0.5608,1.60259,0.0062875,0.0062875,0.0062875
77,2226.49,0.63301,0.58573,1.44282,0.7587,0.6886,0.71119,0.62344,0.56134,0.56068,1.59717,0.006238,0.006238,0.006238
78,2254.98,0.63119,0.58515,1.44375,0.79457,0.63121,0.70203,0.61149,0.56231,0.56412,1.59522,0.0061885,0.0061885,0.0061885
79,2283.52,0.62673,0.57708,1.42802,0.74516,0.65494,0.7036,0.61478,0.55777,0.57603,1.60013,0.006139,0.006139,0.006139
80,2312.05,0.62815,0.57692,1.42064,0.78227,0.64578,0.71305,0.62639,0.55264,0.55284,1.60651,0.0060895,0.0060895,0.0060895
81,2340.66,0.62441,0.57226,1.4254,0.74728,0.65119,0.69838,0.61412,0.55927,0.55985,1.59885,0.00604,0.00604,0.00604
82,2369.17,0.62395,0.57219,1.43405,0.75323,0.65331,0.7026,0.61922,0.55811,0.55651,1.59425,0.0059905,0.0059905,0.0059905
83,2397.71,0.62628,0.57482,1.43027,0.78154,0.6375,0.7026,0.61846,0.55863,0.54471,1.60171,0.005941,0.005941,0.005941
84,2426.25,0.62055,0.57351,1.4278,0.74633,0.68978,0.70071,0.61975,0.55448,0.55416,1.6009,0.0058915,0.0058915,0.0058915
85,2454.79,0.61724,0.5638,1.42171,0.77342,0.65932,0.69455,0.61636,0.55238,0.54887,1.59859,0.005842,0.005842,0.005842
86,2483.41,0.61588,0.56644,1.43068,0.8073,0.633,0.70949,0.62104,0.55461,0.54399,1.59573,0.0057925,0.0057925,0.0057925
87,2511.92,0.61598,0.56666,1.42636,0.78039,0.64495,0.69921,0.6163,0.55326,0.55091,1.59351,0.005743,0.005743,0.005743
88,2540.44,0.61317,0.56391,1.42256,0.75546,0.65545,0.6903,0.61069,0.55216,0.5582,1.59411,0.0056935,0.0056935,0.0056935
89,2568.98,0.60994,0.56046,1.43636,0.74287,0.6492,0.69599,0.61392,0.55339,0.56812,1.59561,0.005644,0.005644,0.005644
90,2597.5,0.62015,0.56652,1.42804,0.80129,0.6253,0.69441,0.61283,0.55089,0.56891,1.59492,0.0055945,0.0055945,0.0055945
91,2626.07,0.60913,0.55265,1.42433,0.78455,0.64363,0.69164,0.61292,0.55147,0.56106,1.59022,0.005545,0.005545,0.005545
92,2654.57,0.61225,0.561,1.42483,0.77189,0.67945,0.70437,0.61995,0.55529,0.5559,1.59163,0.0054955,0.0054955,0.0054955
93,2683.07,0.60711,0.55617,1.42131,0.79437,0.6449,0.70529,0.6218,0.55401,0.55543,1.59499,0.005446,0.005446,0.005446
94,2711.61,0.60765,0.55086,1.41647,0.79406,0.63746,0.70418,0.62004,0.55484,0.55882,1.59468,0.0053965,0.0053965,0.0053965
95,2740.13,0.60263,0.5406,1.42532,0.80369,0.63349,0.70425,0.61882,0.55358,0.55576,1.59749,0.005347,0.005347,0.005347
96,2768.62,0.60388,0.54053,1.41671,0.77301,0.65276,0.70184,0.62241,0.54816,0.55338,1.58533,0.0052975,0.0052975,0.0052975
97,2797.22,0.5995,0.53775,1.41691,0.73856,0.66448,0.70149,0.61901,0.54957,0.55477,1.59314,0.005248,0.005248,0.005248
98,2825.73,0.59824,0.53704,1.41382,0.77927,0.64567,0.70488,0.62083,0.54989,0.55234,1.59108,0.0051985,0.0051985,0.0051985
99,2854.23,0.60121,0.54086,1.41101,0.78005,0.63692,0.7069,0.62609,0.54457,0.54806,1.59134,0.005149,0.005149,0.005149
100,2882.79,0.59984,0.5404,1.41244,0.78664,0.65908,0.72479,0.63794,0.54104,0.54152,1.59068,0.0050995,0.0050995,0.0050995
101,2911.4,0.59257,0.53633,1.41045,0.76361,0.66622,0.71429,0.63255,0.54167,0.54585,1.59224,0.00505,0.00505,0.00505
102,2940.03,0.59147,0.52688,1.41219,0.75245,0.65362,0.70479,0.62497,0.54464,0.55107,1.58962,0.0050005,0.0050005,0.0050005
103,2968.53,0.59385,0.53236,1.41185,0.74381,0.65389,0.70954,0.63108,0.54024,0.5439,1.5916,0.004951,0.004951,0.004951
104,2997.08,0.59099,0.52791,1.41155,0.77554,0.64516,0.70417,0.627,0.54142,0.55311,1.58815,0.0049015,0.0049015,0.0049015
105,3025.59,0.58716,0.52889,1.41906,0.76327,0.66297,0.70605,0.62917,0.53641,0.54686,1.58245,0.004852,0.004852,0.004852
106,3054.08,0.59155,0.53122,1.41374,0.74777,0.66304,0.70128,0.62494,0.53784,0.54864,1.58338,0.0048025,0.0048025,0.0048025
107,3082.66,0.58907,0.52361,1.40586,0.77691,0.64791,0.7028,0.62506,0.54165,0.54607,1.58644,0.004753,0.004753,0.004753
108,3111.15,0.58244,0.52397,1.40622,0.7614,0.66576,0.71039,0.63032,0.54306,0.54776,1.58255,0.0047035,0.0047035,0.0047035
109,3139.67,0.58899,0.51814,1.40559,0.77778,0.64811,0.71038,0.62926,0.54237,0.54945,1.58521,0.004654,0.004654,0.004654
110,3168.2,0.58384,0.51782,1.39827,0.72735,0.68194,0.70566,0.62212,0.54198,0.55072,1.58649,0.0046045,0.0046045,0.0046045
111,3196.68,0.58161,0.51479,1.40984,0.7398,0.69511,0.7114,0.6319,0.54096,0.54915,1.58256,0.004555,0.004555,0.004555
112,3225.25,0.58791,0.51634,1.4144,0.75574,0.67148,0.71137,0.63116,0.53594,0.55261,1.58647,0.0045055,0.0045055,0.0045055
113,3253.73,0.58345,0.51622,1.40384,0.74154,0.66568,0.70928,0.63147,0.53578,0.55057,1.58724,0.004456,0.004456,0.004456
114,3282.22,0.57922,0.51137,1.40688,0.76868,0.651,0.71032,0.63216,0.53605,0.54943,1.58026,0.0044065,0.0044065,0.0044065
115,3310.72,0.57806,0.51012,1.39289,0.7614,0.66219,0.71557,0.63728,0.53695,0.54449,1.58523,0.004357,0.004357,0.004357
116,3339.3,0.57627,0.51009,1.39574,0.7678,0.66139,0.71492,0.63513,0.53725,0.54379,1.58795,0.0043075,0.0043075,0.0043075
117,3367.79,0.5732,0.51156,1.38516,0.71491,0.67913,0.71652,0.63595,0.53743,0.5472,1.58853,0.004258,0.004258,0.004258
118,3396.28,0.57744,0.50733,1.39599,0.77038,0.63665,0.71139,0.63091,0.53767,0.55025,1.58447,0.0042085,0.0042085,0.0042085
119,3424.78,0.58198,0.50953,1.40427,0.73004,0.67583,0.70913,0.62993,0.53973,0.54848,1.58676,0.004159,0.004159,0.004159
120,3453.26,0.57549,0.50623,1.39723,0.77739,0.64678,0.71692,0.63546,0.54035,0.54513,1.58471,0.0041095,0.0041095,0.0041095
121,3481.84,0.56788,0.49683,1.39418,0.75014,0.68396,0.72172,0.64115,0.5402,0.54334,1.58239,0.00406,0.00406,0.00406
122,3510.37,0.56921,0.49708,1.39411,0.76253,0.66403,0.71736,0.63868,0.54174,0.54626,1.58453,0.0040105,0.0040105,0.0040105
123,3538.86,0.56609,0.49889,1.40044,0.74111,0.7053,0.72156,0.64021,0.54121,0.54535,1.58651,0.003961,0.003961,0.003961
124,3567.33,0.56702,0.49434,1.40711,0.77091,0.67829,0.71311,0.63208,0.54246,0.55115,1.59433,0.0039115,0.0039115,0.0039115
125,3595.8,0.56875,0.49201,1.39364,0.75846,0.66914,0.70963,0.62803,0.54263,0.55436,1.59071,0.003862,0.003862,0.003862
126,3624.33,0.56572,0.49296,1.38584,0.74751,0.69247,0.70947,0.62799,0.54132,0.55576,1.5894,0.0038125,0.0038125,0.0038125
127,3652.76,0.56428,0.4901,1.39048,0.74871,0.67908,0.70981,0.63033,0.53985,0.55216,1.58832,0.003763,0.003763,0.003763
128,3681.18,0.56514,0.49091,1.37755,0.75679,0.66414,0.70354,0.62667,0.53788,0.55696,1.58915,0.0037135,0.0037135,0.0037135
129,3709.58,0.56232,0.48759,1.38047,0.73871,0.66877,0.70541,0.62856,0.53379,0.55349,1.59234,0.003664,0.003664,0.003664
130,3737.94,0.55227,0.48159,1.38246,0.76422,0.65443,0.70483,0.62765,0.53273,0.55503,1.58573,0.0036145,0.0036145,0.0036145
131,3766.39,0.5568,0.48329,1.37771,0.75183,0.65763,0.69964,0.62354,0.53153,0.55878,1.58868,0.003565,0.003565,0.003565
132,3794.76,0.55858,0.47865,1.37553,0.75607,0.66244,0.69994,0.62471,0.53175,0.55885,1.58894,0.0035155,0.0035155,0.0035155
133,3823.15,0.56218,0.47861,1.38366,0.73865,0.6685,0.70386,0.62775,0.53162,0.55589,1.58446,0.003466,0.003466,0.003466
134,3851.53,0.55916,0.48239,1.37987,0.75379,0.65395,0.70758,0.63156,0.53275,0.55324,1.5848,0.0034165,0.0034165,0.0034165
135,3879.93,0.55385,0.47678,1.38291,0.77694,0.63353,0.70325,0.62547,0.53419,0.55397,1.58496,0.003367,0.003367,0.003367
136,3908.3,0.55323,0.47688,1.38845,0.76762,0.64793,0.70275,0.62367,0.53385,0.55363,1.58624,0.0033175,0.0033175,0.0033175
137,3936.7,0.54766,0.47002,1.38547,0.76707,0.65091,0.70161,0.62251,0.53321,0.55898,1.58471,0.003268,0.003268,0.003268
138,3964.98,0.54632,0.46987,1.37136,0.77177,0.64245,0.70424,0.62501,0.53305,0.55843,1.5849,0.0032185,0.0032185,0.0032185
139,3993.26,0.54908,0.46982,1.38768,0.74096,0.66792,0.70124,0.62424,0.53204,0.55921,1.58586,0.003169,0.003169,0.003169
140,4021.44,0.552,0.47098,1.37388,0.75198,0.66046,0.70273,0.62566,0.5324,0.55542,1.58658,0.0031195,0.0031195,0.0031195
141,4049.58,0.54576,0.46245,1.3772,0.7763,0.63676,0.70337,0.62553,0.53236,0.55444,1.58565,0.00307,0.00307,0.00307
142,4077.66,0.54046,0.46231,1.37053,0.77747,0.63805,0.70507,0.62705,0.53357,0.5524,1.58721,0.0030205,0.0030205,0.0030205
143,4105.61,0.54683,0.46217,1.37363,0.71957,0.66681,0.70674,0.62897,0.53351,0.5536,1.58826,0.002971,0.002971,0.002971
144,4133.56,0.54107,0.46011,1.37023,0.78742,0.62014,0.70245,0.62499,0.53444,0.55578,1.59233,0.0029215,0.0029215,0.0029215
145,4161.52,0.54035,0.46391,1.36989,0.78224,0.62556,0.70192,0.62292,0.53448,0.55538,1.59295,0.002872,0.002872,0.002872
146,4189.49,0.54163,0.45977,1.36694,0.76455,0.6318,0.69936,0.6209,0.5345,0.55776,1.59688,0.0028225,0.0028225,0.0028225
147,4217.5,0.53718,0.45179,1.36866,0.74158,0.66631,0.69995,0.6233,0.53589,0.55968,1.59852,0.002773,0.002773,0.002773
148,4245.46,0.53497,0.45424,1.36934,0.73003,0.67045,0.70054,0.62288,0.53557,0.55812,1.6012,0.0027235,0.0027235,0.0027235
149,4273.42,0.53398,0.45686,1.37325,0.73297,0.6672,0.69988,0.62243,0.53545,0.55766,1.6008,0.002674,0.002674,0.002674
150,4301.37,0.53816,0.45425,1.36416,0.72777,0.68958,0.70233,0.62489,0.5359,0.55625,1.60243,0.0026245,0.0026245,0.0026245
151,4329.31,0.53326,0.45202,1.36649,0.71852,0.68957,0.70199,0.62429,0.53592,0.55618,1.60218,0.002575,0.002575,0.002575
152,4357.35,0.5322,0.44916,1.35655,0.77609,0.64467,0.70277,0.62523,0.53572,0.55643,1.60125,0.0025255,0.0025255,0.0025255
153,4385.3,0.53353,0.44708,1.36008,0.75058,0.6629,0.70256,0.6238,0.53623,0.55814,1.60167,0.002476,0.002476,0.002476
154,4413.23,0.52852,0.4441,1.35371,0.75379,0.65881,0.70185,0.62287,0.53645,0.55986,1.60282,0.0024265,0.0024265,0.0024265
155,4441.18,0.53019,0.44494,1.35899,0.78005,0.65247,0.70054,0.62264,0.53714,0.5596,1.60442,0.002377,0.002377,0.002377
156,4469.17,0.52676,0.44087,1.35174,0.72216,0.67734,0.69732,0.61894,0.53735,0.5627,1.60356,0.0023275,0.0023275,0.0023275
157,4497.13,0.52558,0.441,1.36118,0.75595,0.64934,0.69654,0.61878,0.53756,0.56524,1.60329,0.002278,0.002278,0.002278
158,4525.08,0.5252,0.43696,1.35074,0.7555,0.65093,0.69494,0.61754,0.53795,0.56552,1.6056,0.0022285,0.0022285,0.0022285
159,4553.04,0.52202,0.43797,1.35658,0.75224,0.6546,0.69418,0.61623,0.53813,0.5659,1.60681,0.002179,0.002179,0.002179
160,4580.99,0.52573,0.43402,1.35747,0.74758,0.65616,0.69495,0.61705,0.53738,0.56595,1.60774,0.0021295,0.0021295,0.0021295
161,4608.95,0.5197,0.43181,1.35359,0.74774,0.65147,0.69386,0.6158,0.53677,0.56675,1.60814,0.00208,0.00208,0.00208
162,4636.98,0.51962,0.43021,1.35785,0.74829,0.65229,0.6966,0.61664,0.53664,0.5683,1.60844,0.0020305,0.0020305,0.0020305
163,4664.92,0.52409,0.43355,1.35105,0.73543,0.6577,0.69454,0.61532,0.53642,0.56812,1.60848,0.001981,0.001981,0.001981
164,4692.85,0.52034,0.42899,1.35751,0.74299,0.64854,0.69374,0.61365,0.53676,0.56756,1.60994,0.0019315,0.0019315,0.0019315
165,4720.81,0.51532,0.42936,1.34668,0.73191,0.66686,0.69462,0.61525,0.53765,0.5688,1.60932,0.001882,0.001882,0.001882
166,4748.83,0.51683,0.43042,1.34666,0.73104,0.6652,0.69315,0.61432,0.53793,0.56859,1.60911,0.0018325,0.0018325,0.0018325
167,4776.79,0.51128,0.41942,1.34772,0.72043,0.66043,0.69246,0.61475,0.53824,0.56975,1.6097,0.001783,0.001783,0.001783
168,4804.75,0.51423,0.42655,1.35401,0.70753,0.68172,0.69271,0.615,0.53855,0.57041,1.61089,0.0017335,0.0017335,0.0017335
169,4832.72,0.50691,0.41682,1.34486,0.70629,0.68105,0.69244,0.61504,0.53911,0.57074,1.61006,0.001684,0.001684,0.001684
170,4860.68,0.51162,0.42275,1.35283,0.70589,0.67941,0.69271,0.61513,0.53909,0.57221,1.60954,0.0016345,0.0016345,0.0016345
171,4888.7,0.50653,0.42151,1.34165,0.70651,0.67567,0.69287,0.61498,0.53873,0.57279,1.6087,0.001585,0.001585,0.001585
172,4916.67,0.50737,0.42007,1.34336,0.71167,0.66953,0.69222,0.61413,0.53919,0.5728,1.61039,0.0015355,0.0015355,0.0015355
173,4944.63,0.50477,0.41197,1.3418,0.70705,0.67351,0.69197,0.61405,0.53941,0.57369,1.61076,0.001486,0.001486,0.001486
174,4972.58,0.50545,0.41782,1.34148,0.70905,0.67606,0.69224,0.61323,0.53974,0.57403,1.61116,0.0014365,0.0014365,0.0014365
175,5000.56,0.50283,0.41436,1.33975,0.70597,0.67231,0.6905,0.61205,0.53998,0.57453,1.61134,0.001387,0.001387,0.001387
176,5028.54,0.50709,0.41254,1.3351,0.692,0.68074,0.69025,0.61214,0.54067,0.57512,1.61136,0.0013375,0.0013375,0.0013375
177,5056.59,0.499,0.40558,1.33743,0.69542,0.68813,0.69071,0.61203,0.54108,0.57554,1.61202,0.001288,0.001288,0.001288
178,5084.53,0.50404,0.40865,1.3473,0.68634,0.69109,0.69223,0.61337,0.54085,0.5765,1.612,0.0012385,0.0012385,0.0012385
179,5112.45,0.50342,0.4082,1.33833,0.68281,0.69348,0.69294,0.61332,0.5408,0.57601,1.61128,0.001189,0.001189,0.001189
180,5140.37,0.49828,0.40846,1.33876,0.74637,0.63458,0.6936,0.61393,0.54083,0.5762,1.6114,0.0011395,0.0011395,0.0011395
181,5168.32,0.50362,0.40789,1.33329,0.75159,0.6336,0.6936,0.61464,0.54095,0.57672,1.61106,0.00109,0.00109,0.00109
182,5196.32,0.49412,0.40207,1.33452,0.75205,0.63418,0.69401,0.6151,0.54081,0.57695,1.61068,0.0010405,0.0010405,0.0010405
183,5224.28,0.50058,0.39986,1.33274,0.7482,0.635,0.69357,0.61401,0.54085,0.57855,1.61176,0.000991,0.000991,0.000991
184,5252.24,0.49649,0.40449,1.32522,0.7458,0.63361,0.69355,0.61265,0.54044,0.5785,1.61283,0.0009415,0.0009415,0.0009415
185,5290.09,0.49606,0.39977,1.3331,0.74047,0.63486,0.6933,0.61254,0.54016,0.5798,1.6128,0.000892,0.000892,0.000892
186,5318.04,0.49089,0.39584,1.32869,0.73469,0.63785,0.6931,0.61182,0.54039,0.58057,1.61331,0.0008425,0.0008425,0.0008425
187,5362.18,0.4906,0.39638,1.33981,0.73168,0.63846,0.69269,0.61154,0.54021,0.58068,1.61324,0.000793,0.000793,0.000793
